typeID,regionID,date,lowPrice,highPrice,avgPrice,volume,orders
34,10000002,2014-09-03,5.28,5.38,5.3,8345826827,1796
34,10000030,2014-09-03,5.11,5.13,5.12,627385487,535
34,10000032,2014-09-03,5.22,5.3,5.2699,1112695329,716
34,10000042,2014-09-03,5.01,5.13,5.05,340570398,389
34,10000043,2014-09-03,5.15,5.25,5.16,4396947278,767
34,10000002,2014-09-04,5.28,5.36,5.32,10132495894,1802
34,10000030,2014-09-04,5.12,5.3,5.14,1004993321,670
34,10000032,2014-09-04,5.3,5.3,5.3,1461420697,752
34,10000042,2014-09-04,4.91,5.05,5.03,408195815,458
34,10000043,2014-09-04,5.16,5.19,5.18,3525238456,841
34,10000002,2014-09-05,5.2699,5.36,5.35,9841854993,1822
34,10000030,2014-09-05,5.16,5.17,5.16,722385805,589
34,10000032,2014-09-05,5.3099,5.33,5.32,1264879080,766
34,10000042,2014-09-05,5.0,5.1,5.03,527436514,534
34,10000043,2014-09-05,5.15,5.26,5.18,3243934538,777
34,10000002,2014-09-06,5.2699,5.38,5.3,12714491235,2120
34,10000030,2014-09-06,5.1,5.25,5.15,1721635069,675
34,10000032,2014-09-06,5.3,5.35,5.35,1103717263,913
34,10000042,2014-09-06,5.05,5.28,5.07,742634858,529
34,10000043,2014-09-06,5.16,5.19,5.17,3442667708,914
34,10000002,2014-09-07,5.35,5.4,5.38,12974787057,2480
34,10000030,2014-09-07,5.26,5.26,5.26,1114769791,662
34,10000032,2014-09-07,5.13,5.2699,5.18,1430860419,895
34,10000042,2014-09-07,5.0,5.15,5.07,1031921087,664
34,10000043,2014-09-07,5.19,5.21,5.2,3378826681,1101
34,10000002,2014-09-08,5.3,5.47,5.34,13705316176,1776
34,10000030,2014-09-08,5.19,5.3,5.25,1663311090,545
34,10000032,2014-09-08,5.08,5.08,5.08,1855506576,748
34,10000042,2014-09-08,5.04,5.08,5.05,1027153998,527
34,10000043,2014-09-08,5.2,5.3,5.24,2104936905,809
34,10000002,2014-09-09,5.29,5.46,5.39,9134893327,1723
34,10000030,2014-09-09,5.17,5.21,5.21,583637332,448
34,10000032,2014-09-09,5.14,5.28,5.22,875692988,711
34,10000042,2014-09-09,5.05,5.36,5.0599,413871880,517
34,10000043,2014-09-09,5.23,5.32,5.24,2486494747,793
34,10000002,2014-09-10,5.35,5.45,5.38,6651569991,1769
34,10000030,2014-09-10,5.2,5.24,5.21,1590842170,484
34,10000032,2014-09-10,5.12,5.21,5.13,891387724,656
34,10000042,2014-09-10,5.05,5.06,5.05,327738381,459
34,10000043,2014-09-10,5.24,5.3099,5.28,2411845149,795
34,10000002,2014-09-11,5.38,5.48,5.44,8147338425,1863
34,10000030,2014-09-11,5.0199,5.23,5.17,679658492,513
34,10000032,2014-09-11,5.04,5.18,5.0599,1048538395,662
34,10000042,2014-09-11,5.0599,5.23,5.21,723171231,482
34,10000043,2014-09-11,5.24,5.35,5.25,4114989977,822
34,10000002,2014-09-12,5.32,5.45,5.35,10549259297,1792
34,10000030,2014-09-12,5.03,5.25,5.12,1065235416,476
34,10000032,2014-09-12,5.13,5.2,5.14,1342212793,720
34,10000042,2014-09-12,5.07,5.3,5.16,991836269,467
34,10000043,2014-09-12,5.29,5.34,5.32,3136193321,803
34,10000002,2014-09-13,5.3099,5.48,5.41,9408246021,2136
34,10000030,2014-09-13,5.2,5.21,5.21,1287272860,566
34,10000032,2014-09-13,5.19,5.24,5.21,1310007948,787
34,10000042,2014-09-13,5.0599,5.16,5.08,375668573,488
34,10000043,2014-09-13,5.24,5.46,5.37,5016995312,989
34,10000002,2014-09-14,5.39,5.47,5.43,9385610951,2174
34,10000030,2014-09-14,5.14,5.17,5.15,897359607,607
34,10000032,2014-09-14,5.15,5.21,5.19,1187551336,845
34,10000042,2014-09-14,5.09,5.29,5.25,952268016,670
34,10000043,2014-09-14,5.26,5.3,5.2699,3293260427,964
34,10000002,2014-09-15,5.3,5.33,5.3099,8535536009,1803
34,10000030,2014-09-15,5.17,5.2699,5.25,1706112576,542
34,10000032,2014-09-15,5.03,5.22,5.07,829197904,719
34,10000042,2014-09-15,5.09,5.3,5.25,741417396,396
34,10000043,2014-09-15,5.22,5.34,5.3099,2029692732,810
34,10000002,2014-09-16,5.3099,5.35,5.33,11561924919,1669
34,10000030,2014-09-16,5.13,5.18,5.14,927138415,437
34,10000032,2014-09-16,5.22,5.22,5.22,1580091670,705
34,10000042,2014-09-16,5.07,5.22,5.11,421142446,411
34,10000043,2014-09-16,5.23,5.24,5.23,3011104240,733
34,10000002,2014-09-17,5.37,5.4,5.39,12061899580,1693
34,10000030,2014-09-17,5.17,5.25,5.25,832774350,468
34,10000032,2014-09-17,5.07,5.2,5.16,1317793077,664
34,10000042,2014-09-17,5.1,5.2,5.15,455171820,434
34,10000043,2014-09-17,5.22,5.28,5.24,3015065035,805
34,10000002,2014-09-18,5.39,5.44,5.41,12520556274,1789
34,10000030,2014-09-18,5.24,5.28,5.26,734049328,494
34,10000032,2014-09-18,5.0,5.1,5.08,1486760078,647
34,10000042,2014-09-18,5.0,5.29,5.2,570986918,416
34,10000043,2014-09-18,5.22,5.3,5.24,1653291927,762
34,10000002,2014-09-19,5.33,5.5,5.47,10931090265,1768
34,10000030,2014-09-19,4.92,5.11,5.01,830581193,981
34,10000032,2014-09-19,4.95,5.1,5.05,1505320144,600
34,10000042,2014-09-19,5.17,5.37,5.25,530458464,426
34,10000043,2014-09-19,5.26,5.35,5.3,2142196731,828
34,10000002,2014-09-20,5.38,5.5,5.48,11031049751,2001
34,10000030,2014-09-20,5.05,5.21,5.18,1180309156,659
34,10000032,2014-09-20,5.13,5.21,5.2,2265201976,913
34,10000042,2014-09-20,3.38,7.25,5.2438,558950674,510
34,10000043,2014-09-20,5.24,5.4,5.26,2677244406,970
34,10000002,2014-09-21,5.4,5.49,5.46,9614944368,2037
34,10000030,2014-09-21,5.0,5.22,5.09,1200157080,666
34,10000032,2014-09-21,5.0199,5.26,5.07,1190330452,837
34,10000042,2014-09-21,5.09,5.3,5.19,1003778636,525
34,10000043,2014-09-21,5.23,5.2699,5.25,2813014291,966
34,10000002,2014-09-22,5.36,5.49,5.4,13884361322,1859
34,10000030,2014-09-22,5.17,5.25,5.17,1262545523,548
34,10000032,2014-09-22,4.98,5.5,5.19,1617732833,654
34,10000042,2014-09-22,5.1,5.23,5.13,552867739,424
34,10000043,2014-09-22,5.2699,5.3099,5.3,3116573450,735
34,10000002,2014-09-23,5.39,5.49,5.43,9901054602,1753
34,10000030,2014-09-23,5.22,5.22,5.22,899742775,432
34,10000032,2014-09-23,5.0,5.15,5.0199,832414456,645
34,10000042,2014-09-23,5.1,5.22,5.16,352072019,402
34,10000043,2014-09-23,5.21,5.33,5.23,4619777884,791
34,10000002,2014-09-24,5.4,5.61,5.55,7580324892,1706
34,10000030,2014-09-24,5.14,5.18,5.17,549943638,541
34,10000032,2014-09-24,5.04,5.25,5.22,1543401119,591
34,10000042,2014-09-24,5.17,5.2,5.2,381576383,404
34,10000043,2014-09-24,5.25,5.4,5.26,2033310160,716
34,10000002,2014-09-25,5.55,5.61,5.5599,11451175366,1857
34,10000030,2014-09-25,5.2,5.2,5.2,971532558,427
34,10000032,2014-09-25,5.08,5.29,5.19,1132115790,676
34,10000042,2014-09-25,5.17,5.19,5.19,1319270256,464
34,10000043,2014-09-25,5.25,5.26,5.25,1907006244,690
34,10000002,2014-09-26,5.43,5.55,5.46,11574115315,1655
34,10000030,2014-09-26,5.21,5.22,5.22,1405815213,464
34,10000032,2014-09-26,5.13,5.4,5.2,952824265,649
34,10000042,2014-09-26,5.11,5.19,5.17,662678538,411
34,10000043,2014-09-26,5.26,5.34,5.3,2072320999,694
34,10000002,2014-09-27,5.39,5.48,5.4,11791303731,1911
34,10000030,2014-09-27,5.17,5.23,5.19,1473888035,617
34,10000032,2014-09-27,5.15,5.23,5.19,1540447202,710
34,10000042,2014-09-27,5.07,5.25,5.1,557406518,535
34,10000043,2014-09-27,5.21,5.29,5.22,3221428729,825
34,10000002,2014-09-28,5.38,5.48,5.4,12667135663,2209
34,10000030,2014-09-28,5.2,5.3,5.26,1796892894,658
34,10000032,2014-09-28,5.3,5.5,5.46,1084001181,717
34,10000042,2014-09-28,5.13,5.2,5.14,1008713082,598
34,10000043,2014-09-28,5.29,5.36,5.3099,3020162979,901
34,10000002,2014-09-29,5.4,5.49,5.47,6422449079,1639
34,10000030,2014-09-29,5.1,5.46,5.29,1064100005,520
34,10000032,2014-09-29,5.47,5.47,5.47,1573554661,610
34,10000042,2014-09-29,5.13,5.25,5.19,886084454,423
34,10000043,2014-09-29,5.26,5.44,5.3,3901343026,770
34,10000002,2014-09-30,5.44,5.5,5.49,8969516710,1526
34,10000030,2014-09-30,5.3,5.32,5.3,674597919,424
34,10000032,2014-09-30,5.17,5.3,5.19,1033633355,505
34,10000042,2014-09-30,5.0,5.6,5.11,224976598,319
34,10000043,2014-09-30,5.31,5.37,5.35,2176055107,580
34,10000002,2014-10-01,5.48,5.61,5.49,10840539361,1726
34,10000030,2014-10-01,5.37,5.4,5.39,655098789,446
34,10000032,2014-10-01,5.19,5.4,5.31,719350037,575
34,10000042,2014-10-01,4.97,5.17,5.16,337680659,393
34,10000043,2014-10-01,5.33,5.34,5.33,3194042505,754
34,10000002,2014-10-02,5.44,5.57,5.47,8019680426,1725
34,10000030,2014-10-02,5.39,5.39,5.39,899313266,535
34,10000032,2014-10-02,5.19,5.33,5.31,1525850766,628
34,10000042,2014-10-02,5.06,5.39,5.25,439984240,402
34,10000043,2014-10-02,5.33,5.33,5.33,3006784979,723
34,10000002,2014-10-03,5.44,5.58,5.46,11039055927,1858
34,10000030,2014-10-03,5.22,5.23,5.22,1277392102,594
34,10000032,2014-10-03,5.21,5.25,5.24,1427354107,738
34,10000042,2014-10-03,5.0,5.27,5.2,764480684,435
34,10000043,2014-10-03,5.38,5.38,5.38,2204861429,780
34,10000002,2014-10-04,5.43,5.5,5.46,11964839000,2063
34,10000030,2014-10-04,5.29,5.29,5.29,1621695216,634
34,10000032,2014-10-04,5.19,5.29,5.25,1297847154,819
34,10000042,2014-10-04,5.14,5.42,5.22,658094089,507
34,10000043,2014-10-04,5.33,5.34,5.33,4318918720,991
34,10000002,2014-10-05,5.43,5.5,5.48,12179560833,2224
34,10000030,2014-10-05,5.25,5.28,5.26,1171860691,640
34,10000032,2014-10-05,5.29,5.5,5.42,1869246261,889
34,10000042,2014-10-05,5.09,5.27,5.21,586820485,570
34,10000043,2014-10-05,5.34,5.52,5.37,3789545469,1113
34,10000002,2014-10-06,5.47,5.54,5.53,11558176515,1985
34,10000030,2014-10-06,5.15,5.27,5.23,1960446911,574
34,10000032,2014-10-06,5.25,5.8,5.67,847758352,707
34,10000042,2014-10-06,5.2,5.42,5.22,570368242,408
34,10000043,2014-10-06,5.36,5.45,5.42,2192124740,826
34,10000002,2014-10-07,5.5,5.61,5.55,15251307675,1835
34,10000030,2014-10-07,5.28,5.28,5.28,894443153,597
34,10000032,2014-10-07,5.11,5.2,5.13,1060882811,701
34,10000042,2014-10-07,5.29,5.35,5.29,838414440,436
34,10000043,2014-10-07,5.33,5.49,5.4,2551559329,729
34,10000002,2014-10-08,5.45,5.58,5.51,10235833952,1709
34,10000030,2014-10-08,5.28,5.29,5.29,817660684,559
34,10000032,2014-10-08,5.11,5.31,5.22,552447792,709
34,10000042,2014-10-08,5.18,5.43,5.31,286939586,479
34,10000043,2014-10-08,5.37,5.48,5.39,1742835432,812
34,10000002,2014-10-09,3.17,400.01,5.5279,13070837708,1824
34,10000030,2014-10-09,5.3,5.34,5.34,1347605788,557
34,10000032,2014-10-09,5.21,5.42,5.24,974857698,620
34,10000042,2014-10-09,5.3,5.3,5.3,284806002,411
34,10000043,2014-10-09,5.4,5.4,5.4,3338025131,782
34,10000002,2014-10-10,5.44,5.57,5.49,12875202112,1710
34,10000030,2014-10-10,5.34,5.34,5.34,820184546,548
34,10000032,2014-10-10,5.22,5.35,5.26,1193093836,634
34,10000042,2014-10-10,5.29,5.35,5.32,419905142,418
34,10000043,2014-10-10,5.29,5.36,5.34,2126650289,726
34,10000002,2014-10-11,5.46,5.53,5.51,10122357991,2024
34,10000030,2014-10-11,5.38,5.39,5.38,1441247797,682
34,10000032,2014-10-11,5.31,5.5,5.35,1157143863,766
34,10000042,2014-10-11,5.3,5.33,5.3,797705331,447
34,10000043,2014-10-11,5.33,5.34,5.33,2976962657,956
34,10000002,2014-10-12,5.55,5.61,5.58,12374422863,2190
34,10000030,2014-10-12,5.14,5.36,5.33,1422042035,730
34,10000032,2014-10-12,5.35,5.74,5.39,1505453877,952
34,10000042,2014-10-12,5.39,5.41,5.4,706201569,486
34,10000043,2014-10-12,5.39,5.45,5.44,2872923370,1005
34,10000002,2014-10-13,5.53,5.62,5.57,10307106850,1822
34,10000030,2014-10-13,5.11,5.4,5.28,1260543632,557
34,10000032,2014-10-13,5.38,5.68,5.39,1126991544,716
34,10000042,2014-10-13,5.19,5.39,5.21,684373632,411
34,10000043,2014-10-13,5.36,5.47,5.39,2722682411,827
34,10000002,2014-10-14,5.48,5.58,5.53,10308307822,1677
34,10000030,2014-10-14,5.25,5.25,5.25,1623747670,493
34,10000032,2014-10-14,5.4,5.68,5.65,1672404298,695
34,10000042,2014-10-14,5.2,5.5,5.29,394285650,416
34,10000043,2014-10-14,5.36,5.43,5.38,2969361562,768
34,10000002,2014-10-15,5.45,5.58,5.55,12071957971,1667
34,10000030,2014-10-15,5.25,5.25,5.25,2044417848,570
34,10000032,2014-10-15,5.4,5.43,5.41,1201379000,794
34,10000042,2014-10-15,5.27,5.39,5.29,558300315,386
34,10000043,2014-10-15,5.39,5.43,5.42,2098304319,716
34,10000002,2014-10-16,5.41,5.55,5.47,7649868427,1626
34,10000030,2014-10-16,5.16,5.38,5.29,620900485,557
34,10000032,2014-10-16,5.4,5.42,5.41,1236348821,721
34,10000042,2014-10-16,5.18,5.5,5.29,411443263,471
34,10000043,2014-10-16,5.38,5.41,5.38,3632918533,851
34,10000002,2014-10-17,5.45,5.56,5.46,11259645249,1756
34,10000030,2014-10-17,5.16,5.38,5.29,811061171,598
34,10000032,2014-10-17,5.41,5.89,5.44,1313905959,846
34,10000042,2014-10-17,5.22,5.56,5.32,480514628,446
34,10000043,2014-10-17,5.37,5.39,5.38,2851023622,840
34,10000002,2014-10-18,5.46,5.54,5.51,12925536177,2147
34,10000030,2014-10-18,5.17,5.3,5.26,1569552317,719
34,10000032,2014-10-18,5.28,5.55,5.4,1327549287,964
34,10000042,2014-10-18,5.1,5.31,5.2,469827116,532
34,10000043,2014-10-18,4.3,55.23,5.3935,3552760068,971
34,10000002,2014-10-19,5.43,5.55,5.48,13866506798,2316
34,10000030,2014-10-19,5.17,5.29,5.26,1645623246,718
34,10000032,2014-10-19,5.26,5.4,5.27,1050491112,1039
34,10000042,2014-10-19,4.99,6.01,5.2195,134462679,172
34,10000043,2014-10-19,4.3,8.8,5.4015,1716422961,369
34,10000002,2014-10-20,5.5,5.55,5.53,11430195304,2019
34,10000030,2014-10-20,5.22,5.3,5.25,592544294,577
34,10000032,2014-10-20,5.31,5.5,5.34,1154452846,776
34,10000002,2014-10-21,5.49,5.5,5.5,8655125843,1869
34,10000030,2014-10-21,5.24,5.36,5.3,1233376286,576
34,10000032,2014-10-21,5.37,5.5,5.39,1739707663,765
34,10000002,2014-10-22,5.42,5.53,5.5,9166774536,1857
34,10000030,2014-10-22,5.24,5.26,5.25,1239404952,586
34,10000032,2014-10-22,5.35,5.41,5.36,1050029997,780
34,10000002,2014-10-23,5.47,5.56,5.54,11889511146,2006
34,10000030,2014-10-23,5.03,5.27,5.22,976600951,627
34,10000032,2014-10-23,5.35,5.39,5.36,996348775,788
34,10000002,2014-10-24,5.47,5.61,5.56,11449260792,1921
34,10000030,2014-10-24,5.23,5.32,5.25,636688781,525
34,10000032,2014-10-24,5.37,5.53,5.41,2078213519,747
34,10000002,2014-10-25,5.51,5.66,5.6,10979265898,2087
34,10000030,2014-10-25,5.32,5.34,5.33,1688363618,721
34,10000032,2014-10-25,5.36,5.55,5.46,1858406295,951
34,10000002,2014-10-26,5.6,5.78,5.66,13986878657,2553
34,10000030,2014-10-26,5.29,5.36,5.3,1316132861,729
34,10000032,2014-10-26,5.37,5.58,5.4,2289696986,1029
34,10000002,2014-10-27,5.68,5.83,5.71,14510989613,1975
34,10000030,2014-10-27,5.29,5.3,5.3,2378594853,573
34,10000032,2014-10-27,5.31,5.51,5.4,1221090279,869
34,10000002,2014-10-28,5.62,5.78,5.65,13256462532,1813
34,10000030,2014-10-28,5.25,5.38,5.31,705823345,567
34,10000032,2014-10-28,5.38,5.47,5.44,1338819517,758
34,10000002,2014-10-29,5.43,5.61,5.48,11246050970,1870
34,10000030,2014-10-29,5.27,5.3,5.29,1461948343,571
34,10000032,2014-10-29,5.36,5.47,5.41,1528559166,736
34,10000043,2014-10-29,5.38,5.41,5.4,2022920102,816
34,10000002,2014-10-30,5.51,5.69,5.62,14610354056,1947
34,10000030,2014-10-30,5.21,5.21,5.21,1567889831,488
34,10000032,2014-10-30,5.38,5.42,5.39,1252142508,657
34,10000042,2014-10-30,5.16,5.27,5.2,783307842,510
34,10000043,2014-10-30,5.35,5.42,5.37,2995447967,863
34,10000002,2014-10-31,5.45,5.62,5.5,16935147479,1977
34,10000030,2014-10-31,5.21,5.5,5.35,861258662,560
34,10000032,2014-10-31,5.42,5.45,5.42,925995330,749
34,10000042,2014-10-31,4.96,5.28,5.15,894546924,512
34,10000043,2014-10-31,5.35,5.41,5.36,2340108841,852
34,10000002,2014-11-01,5.41,5.56,5.5,10705199830,2154
34,10000030,2014-11-01,5.32,5.32,5.32,1092861252,651
34,10000032,2014-11-01,5.35,5.45,5.4,2417497338,911
34,10000042,2014-11-01,5.1,5.28,5.2,1023932653,577
34,10000043,2014-11-01,5.4,5.45,5.41,4164345730,1094
34,10000002,2014-11-02,5.45,5.53,5.49,12214346718,2402
34,10000030,2014-11-02,5.22,5.41,5.26,1377493409,806
34,10000032,2014-11-02,5.3,5.54,5.38,1572240009,1057
34,10000042,2014-11-02,4.0,50.0,5.1983,1145165649,670
34,10000043,2014-11-02,5.38,5.51,5.4,4086149000,1232
34,10000002,2014-11-03,5.47,5.57,5.5,13683140941,2234
34,10000030,2014-11-03,5.31,5.43,5.38,772936083,603
34,10000032,2014-11-03,5.31,5.38,5.36,1056446998,784
34,10000042,2014-11-03,5.1,5.29,5.12,658351801,551
34,10000043,2014-11-03,5.42,5.45,5.43,2780838985,979
34,10000002,2014-11-04,5.48,5.57,5.5,13555014603,2214
34,10000030,2014-11-04,5.35,5.39,5.35,1193233836,613
34,10000032,2014-11-04,5.36,5.39,5.38,727547943,847
34,10000042,2014-11-04,5.12,5.29,5.15,952668668,463
34,10000043,2014-11-04,5.39,5.45,5.42,2005795741,917
34,10000002,2014-11-05,5.45,5.58,5.51,14340989771,2191
34,10000030,2014-11-05,5.39,5.82,5.41,596473333,558
34,10000032,2014-11-05,5.43,5.56,5.54,1790336263,836
34,10000042,2014-11-05,5.2,5.41,5.41,893478798,491
34,10000043,2014-11-05,5.43,5.5,5.49,3074007883,944
34,10000002,2014-11-06,5.46,5.57,5.5,13958524732,2032
34,10000030,2014-11-06,5.4,5.49,5.48,723644939,548
34,10000032,2014-11-06,5.52,5.54,5.53,2096560656,877
34,10000042,2014-11-06,4.02,6.49,5.2141,464860263,475
34,10000043,2014-11-06,5.35,5.35,5.35,4971114498,929
34,10000002,2014-11-07,5.47,5.56,5.48,10317848636,2159
34,10000030,2014-11-07,5.43,5.5,5.49,1567567570,583
34,10000032,2014-11-07,5.41,5.59,5.57,1725260401,883
34,10000042,2014-11-07,5.2,5.22,5.22,415555925,456
34,10000043,2014-11-07,5.39,5.5,5.42,3497377613,970
34,10000002,2014-11-08,5.45,5.56,5.5,12411089185,2416
34,10000030,2014-11-08,5.34,5.34,5.34,1931643665,685
34,10000032,2014-11-08,5.33,5.4,5.38,814821805,971
34,10000042,2014-11-08,5.22,5.3,5.25,773030362,585
34,10000043,2014-11-08,5.44,5.59,5.5,3756697584,1085
34,10000002,2014-11-09,5.45,5.53,5.48,13495706379,2641
34,10000030,2014-11-09,5.34,5.35,5.35,1470605658,746
34,10000032,2014-11-09,5.32,5.35,5.34,920009331,1015
34,10000042,2014-11-09,5.24,5.38,5.29,1082655296,642
34,10000043,2014-11-09,5.46,5.51,5.48,3344142208,1182
34,10000002,2014-11-10,5.53,5.56,5.55,13317197682,2134
34,10000030,2014-11-10,5.29,5.33,5.32,1590159802,575
34,10000032,2014-11-10,5.35,5.4,5.36,1981739100,853
34,10000042,2014-11-10,5.1,5.39,5.26,523432134,522
34,10000043,2014-11-10,5.4,5.51,5.45,3286904714,933
34,10000002,2014-11-11,5.45,5.59,5.56,12724892976,2038
34,10000030,2014-11-11,5.3,5.4,5.38,1090482957,556
34,10000032,2014-11-11,5.37,5.41,5.38,1386740669,794
34,10000042,2014-11-11,5.26,5.34,5.32,635365112,429
34,10000043,2014-11-11,5.39,5.42,5.4,2578299600,899
34,10000002,2014-11-12,5.46,5.59,5.53,13411925748,1961
34,10000030,2014-11-12,5.04,5.36,5.27,707408798,551
34,10000032,2014-11-12,5.4,5.4,5.4,1202424181,699
34,10000042,2014-11-12,5.1,5.29,5.24,519531150,486
34,10000043,2014-11-12,5.39,5.45,5.4,2361884220,772
34,10000002,2014-11-13,5.52,5.61,5.56,12489056202,1932
34,10000030,2014-11-13,5.28,5.38,5.3,518825787,521
34,10000032,2014-11-13,5.39,5.5,5.41,1088755808,735
34,10000042,2014-11-13,5.25,5.3,5.25,971132401,416
34,10000043,2014-11-13,5.43,5.5,5.45,3004943098,812
34,10000002,2014-11-14,5.58,5.65,5.62,14701989980,2045
34,10000030,2014-11-14,5.34,5.36,5.35,640724862,480
34,10000032,2014-11-14,5.42,5.52,5.47,982752453,771
34,10000042,2014-11-14,5.19,5.32,5.27,642798622,421
34,10000043,2014-11-14,5.44,5.49,5.45,2845228134,875
34,10000002,2014-11-15,5.59,5.7,5.62,11025087267,2442
34,10000030,2014-11-15,5.22,5.41,5.34,1549155244,654
34,10000032,2014-11-15,5.51,5.57,5.54,1705744315,940
34,10000042,2014-11-15,5.13,5.31,5.3,619524971,532
34,10000043,2014-11-15,5.5,5.56,5.55,4120705416,1070
34,10000002,2014-11-16,5.57,5.7,5.59,19357193398,2775
34,10000030,2014-11-16,5.27,5.49,5.43,1358778446,733
34,10000032,2014-11-16,5.45,5.54,5.47,1855061277,1027
34,10000042,2014-11-16,5.2,5.4,5.31,769810468,601
34,10000043,2014-11-16,5.13,5.58,5.43,4453245540,1204
34,10000002,2014-11-17,5.57,5.68,5.64,12822076454,2038
34,10000030,2014-11-17,5.45,5.5,5.47,1023105883,557
34,10000032,2014-11-17,5.42,5.47,5.45,1605392234,802
34,10000042,2014-11-17,5.29,5.29,5.29,790522194,458
34,10000043,2014-11-17,5.42,5.49,5.47,2290867658,931
34,10000002,2014-11-18,5.54,5.69,5.56,16013237203,2000
34,10000030,2014-11-18,5.47,5.84,5.49,453941186,516
34,10000032,2014-11-18,5.39,5.5,5.42,1601894221,692
34,10000042,2014-11-18,5.29,5.72,5.46,403541085,390
34,10000043,2014-11-18,5.45,5.59,5.48,2321305896,774
34,10000002,2014-11-19,5.6,5.72,5.68,11624680170,1851
34,10000030,2014-11-19,5.27,5.54,5.51,473949562,511
34,10000032,2014-11-19,5.42,5.52,5.44,1352589538,755
34,10000042,2014-11-19,5.35,5.35,5.35,433570482,468
34,10000043,2014-11-19,5.46,5.77,5.57,1714888080,786
34,10000002,2014-11-20,5.58,5.68,5.65,11653228043,1776
34,10000030,2014-11-20,5.54,5.54,5.54,2191972136,516
34,10000032,2014-11-20,5.39,5.56,5.44,1114164804,710
34,10000042,2014-11-20,4.67,5.37,4.9,709606044,435
34,10000043,2014-11-20,5.52,5.59,5.54,2643705200,832
34,10000002,2014-11-21,5.53,5.7,5.65,27476356634,2033
34,10000030,2014-11-21,5.15,5.49,5.44,979248655,464
34,10000032,2014-11-21,5.41,5.56,5.46,1242738313,773
34,10000042,2014-11-21,5.31,5.35,5.33,446503786,404
34,10000043,2014-11-21,5.47,5.58,5.56,4158611146,902
34,10000002,2014-11-22,5.49,5.6,5.51,15017288712,2191
34,10000030,2014-11-22,5.45,5.45,5.45,1017012141,682
34,10000032,2014-11-22,5.45,5.5,5.49,1773221248,955
34,10000042,2014-11-22,5.15,5.33,5.29,1027956877,477
34,10000043,2014-11-22,5.44,5.52,5.49,4246434408,1172
34,10000002,2014-11-23,5.51,5.61,5.59,10866055797,2599
34,10000030,2014-11-23,5.47,5.48,5.47,1431012191,947
34,10000032,2014-11-23,3.99,11.08,5.3815,2086425964,1242
34,10000042,2014-11-23,4.96,5.55,5.25,354097663,762
34,10000043,2014-11-23,5.48,5.56,5.51,3299907802,1218
34,10000002,2014-11-24,5.48,5.6,5.56,13825223014,2452
34,10000030,2014-11-24,5.34,5.4,5.38,1202325008,754
34,10000032,2014-11-24,5.33,5.63,5.55,1222681113,1027
34,10000042,2014-11-24,5.3,5.33,5.3,1261243428,578
34,10000043,2014-11-24,5.43,5.47,5.44,2731226634,1049
34,10000002,2014-11-25,5.64,6.75,5.88,39223003021,2787
34,10000030,2014-11-25,5.45,5.5,5.48,2131880290,735
34,10000032,2014-11-25,5.57,5.68,5.63,1643104836,1111
34,10000042,2014-11-25,5.32,5.75,5.48,1289200113,626
34,10000043,2014-11-25,3.0,39.0,5.6855,4440274870,1080
34,10000002,2014-11-26,5.99,6.8,6.4,19023342318,2514
34,10000030,2014-11-26,5.47,5.85,5.51,452938412,651
34,10000032,2014-11-26,5.6,6.4,5.88,1539155133,1139
34,10000042,2014-11-26,5.67,6.0,5.8,722548365,635
34,10000043,2014-11-26,5.89,6.24,5.91,3206019262,992
34,10000002,2014-11-27,6.03,6.25,6.1,9849311797,2411
34,10000030,2014-11-27,5.5,5.52,5.5,1717360062,773
34,10000032,2014-11-27,5.64,6.16,6.08,1887828890,1086
34,10000042,2014-11-27,5.69,5.71,5.7,873587592,544
34,10000043,2014-11-27,5.91,6.0,5.96,3179547390,1011
34,10000002,2014-11-28,6.15,6.48,6.27,11725676176,2402
34,10000030,2014-11-28,5.45,5.75,5.52,902533672,710
34,10000032,2014-11-28,5.48,5.9,5.57,1765762051,1035
34,10000042,2014-11-28,5.29,5.93,5.66,737663644,607
34,10000043,2014-11-28,5.99,6.06,6.05,2921772666,1091
34,10000002,2014-11-29,6.3,6.58,6.4,20423363581,2872
34,10000030,2014-11-29,5.5,5.94,5.68,1506024589,864
34,10000032,2014-11-29,5.4,5.79,5.77,1561537855,1262
34,10000042,2014-11-29,5.5,5.78,5.7,737753542,764
34,10000043,2014-11-29,6.0,6.16,6.02,4915194540,1225
34,10000002,2014-11-30,6.21,6.4,6.3,16151006154,2851
34,10000030,2014-11-30,5.55,5.9,5.7,2102943819,963
34,10000032,2014-11-30,5.64,5.95,5.93,2333996848,1332
34,10000042,2014-11-30,5.41,5.95,5.5,978092547,803
34,10000043,2014-11-30,6.07,6.09,6.07,3302980342,1251
34,10000002,2014-12-01,5.88,6.08,6.0,7946054597,2354
34,10000030,2014-12-01,5.45,5.9,5.77,918353361,740
34,10000032,2014-12-01,5.64,5.94,5.76,1130309033,992
34,10000042,2014-12-01,5.24,5.71,5.47,553489258,681
34,10000043,2014-12-01,6.07,6.15,6.1,3413760361,1093
34,10000002,2014-12-02,6.04,6.25,6.19,10582436482,2287
34,10000030,2014-12-02,5.55,5.83,5.66,479338347,682
34,10000032,2014-12-02,5.65,5.98,5.92,1518272660,1030
34,10000042,2014-12-02,5.6,5.7,5.61,478927737,573
